0,1,2,3,class
0.6055751032714437,0.6816934209713895,0.1180834649040321,0.0038456393793779853,0
0.8388987667069709,0.5677743021295911,0.2037444173932632,0.3736448655594571,1
0.4204087634850945,0.45915457584060837,0.05623663753360886,0.5104170561955559,0
0.8655166355947019,0.601333534309542,0.42124425215262407,0.9991857060706917,1
0.2338600539329706,0.36439545176256893,0.6396130266107066,0.09146558394257143,0
0.9453982308135007,0.8566981563207827,0.4038803980919251,0.19577706575044895,1
0.510835883440525,0.3687204430788463,0.21261760812386654,0.3835729388182275,0
0.3887347408539781,0.9150300922554125,0.5142924709780655,0.614354048732887,1
0.19729837401343697,0.05199049724263283,0.24250786771352395,0.5241901799002229,0
0.6384073207547968,0.7811217908811232,0.17091776873921338,0.2783615246041541,0
0.9509130646510675,0.4849251271590367,0.6005975612952676,0.6676725518833889,1
0.727705409477303,0.11931202734643565,0.4188205043383735,0.14566442023554327,0
0.8991206152702387,0.24175351946353563,0.7473034228972878,0.2784720437574344,1
0.8852431970132411,0.8711122603040311,0.42036281725128455,0.041482465320846096,1
0.3220239406017481,0.6003321575761648,0.7756886252059104,0.04556349200585974,0
0.7844429416523543,0.15787031846628075,0.47313558148701185,0.06025921673409029,0
0.8653822115236799,0.29083727240647705,0.96253023136889,0.7852679396767469,1
0.31628183269405974,0.37815654921163666,0.15990364760544895,0.2534635528840141,0
0.7892043357761381,0.5755105692919092,0.09577722187415194,0.041887878360220676,0
0.6612916506514548,0.3488004715106131,0.9780917319369714,0.2511804367963114,0
0.8202765846651588,0.06753079603152867,0.6123044681318146,0.07199813040404413,0
0.9906462368383269,0.7888285649343498,0.3959853712389567,0.5254328555685192,1
0.7220826397384551,0.22697367220356723,0.4378143696818302,0.36879649359215816,0
0.7118210677146588,0.539232419821001,0.5424493957573946,0.4657853115440218,1
0.4838229604686909,0.8622756319990624,0.48450166186878596,0.8332718260874352,1
0.5286804900079484,0.97230626090977,0.30759186636741975,0.489556820460455,1
0.884739196165977,0.5710155355566728,0.6004586800663999,0.557209009318554,1
0.39715496068206124,0.27406431790256613,0.7991931074676771,0.6329451177585789,0
0.7018208203045109,0.4802405032511482,0.7859944528727014,0.026911639751619032,0
0.9818766790188258,0.2360585927356753,0.697097468208174,0.5294224483974715,1
0.9029708838366475,0.930603086068112,0.16407525116762545,0.31355967472252233,1
0.6104072244588814,0.17124133327219548,0.12713749040780675,0.4149298572498503,0
0.29406984583185647,0.1883923699075971,0.781958082586223,0.4464625819600545,0
0.634537368392135,0.3912992896811758,0.7280252357579381,0.9373246312005371,1
0.5845153284161052,0.43385368802194935,0.9051840570628567,0.21266922667387034,0
0.26882411747303625,0.3081323120203142,0.99203526877908,0.7128925449706122,1
0.11714502794472981,0.6312919199802702,0.8968634510311976,0.9987452910293435,1
0.7524832272562272,0.5581341324170664,0.5683693929140929,0.10998460612184702,0
0.8546948377995526,0.18573936809629843,0.14190537798593772,0.29581715453860324,0
0.6437593893153496,0.201029456484086,0.3030527819666763,0.915778680830568,1
0.2493708764727628,0.2647143492833186,0.4918948210917906,0.3898290116809118,0
0.1313293093241198,0.31903290858423416,0.07244771803726902,0.14069199963045953,0
0.7381529236908482,0.34050220115221774,0.18995411415170615,0.334093401079398,1
0.09509160528173921,0.37280485819957654,0.5492476749563989,0.25270398568500896,0
0.6714163933690778,0.6479185941315299,0.012901586890583072,0.5792176743916011,0
0.18979198661791286,0.01787501068727737,0.8579670821097527,0.9482991133485353,0
0.49412431511571586,0.2889894459179082,0.42584014828788486,0.40326857404511507,0
0.1798026839924287,0.3271470547383002,0.6229046757225384,0.3674080839748606,0
0.03619935247092698,0.41024234893184164,0.6777298003958442,0.14763852309461112,0
0.9363599499306744,0.25967360703723963,0.3339128443400522,0.22381611668594237,0
0.5486086766516033,0.8002718181625703,0.39481121564644217,0.3347409191137203,1
0.11551501060736702,0.3357627988824524,0.6150770703169978,0.1288378573658251,0
0.7407135081371781,0.8409272406659166,0.02354065030225405,0.39720272864903294,1
0.47808005416300603,0.32330618841144676,0.9984365232706264,0.3835944606261714,0
0.2090139889574154,0.1288105940965556,0.6650717841413071,0.036816843850500436,0
0.8356941158492486,0.4821814223129308,0.38205724893649107,0.1269926380850478,0
0.47612283217760465,0.21720989271597746,0.23404224393127016,0.6536921039539955,0
0.43019536090746546,0.5724351354159434,0.03810695447426782,0.6595178907721834,1
0.10513603275676431,0.4140615327724333,0.6288508335352057,0.06447723739215794,0
0.39355671647657586,0.2103734238057715,0.17063407669203334,0.10154274620071213,0
0.5217610915202817,0.5782108225108349,0.044437001946377785,0.09961152667315509,0
0.5912185584465043,0.6565301976075594,0.12597986136286032,0.739453309121198,1
0.8598025866685177,0.6831108301473188,0.28148437879637855,0.2938202305676726,1
0.7364088662209025,0.12601097867607147,0.6902756899456971,0.39845158083156207,0
0.7456875333077784,0.4304663087822468,0.3160122751988318,0.7748597781748057,1
0.3643479736530725,0.22041220613731338,0.6351343511337545,0.46774906164249097,0
0.26927418610818254,0.17591533271194237,0.18573676005862538,0.994696031985689,0
0.8917989204712631,0.9840622978819165,0.9301764564277781,0.317534883644908,1
0.9735612472347085,0.8580944387296486,0.13885235761228398,0.18432519160617344,1
0.7921721458589086,0.5914494909123338,0.6350014877281817,0.02299471179490853,0
0.0352034202635535,0.21105845536735668,0.35451290953577963,0.07122759274135637,0
0.6233882937972487,0.4875461930240401,0.7920979578212239,0.005566468880242259,0
0.05275991437738459,0.35839120623040766,0.23780090130182507,0.8793495528121921,0
0.6760142371152813,0.31648755480641044,0.624375326398634,0.8149698992592761,1
0.8417850324637799,0.29452552179142655,0.6776864740094746,0.3462026709643439,1
0.29829013637584645,0.6288876332543449,0.9076611809495801,0.36137928862770374,0
0.9361779635400582,0.10947150067140432,0.07256553263432741,0.6725425272344043,1
0.7716808914971369,0.3375479758033346,0.8174437227400818,0.5279932670824506,1
0.39947652922592125,0.8567345283035632,0.7173684671797911,0.7703984122223604,1
0.46023065424826526,0.26300495586133166,0.17263305273261098,0.252402522651471,0
0.8100558079514737,0.357993110870251,0.1379831232779255,0.6146307326941559,1
0.3691477158623512,0.29111233794888036,0.48707916912497673,0.20010235005087218,0
0.3299527550408813,0.9151717075939287,0.01804097239334934,0.0220165073820201,0
0.8182637130661453,0.5841904506633627,0.7109252579551615,0.1730095217572114,1
0.5679849243317843,0.2807632573532597,0.9757159413940818,0.5373109124120223,1
0.7692151527528448,0.9380259355379089,0.06715096880985572,0.38395417041297186,1
0.11643542468153201,0.7145729020610432,0.24716148153276807,0.23148256077131912,0
0.06467747629319132,0.7871176360461893,0.7006248433923835,0.8236437962949811,1
0.17368115320891453,0.6848819933110674,0.7581772464911174,0.03202825828784184,0
0.6291644602370677,0.7679515333725662,0.31305588585841737,0.642471019688572,1
0.6835999313861267,0.06701889980271358,0.45052535621215994,0.9112170199385838,1
0.42057421567315467,0.8543067736619273,0.3992328696377814,0.11423897381916948,0
0.17739693445974425,0.8604388573712943,0.6524260330074931,0.7918519242353392,1
0.5874057850962823,0.5251182026191782,0.8346340405004197,0.22662926739389055,0
0.5533050144196459,0.2869988890904339,0.6329452203137019,0.853050425845122,1
0.6587016697472473,0.3771896301209713,0.03944417384398535,0.7671882685442382,1
0.41416090872747435,0.3562998703482555,0.7590707864464228,0.6739385133039438,1
0.8072434150329233,0.4064017297228274,0.04210052794620145,0.2684615901668348,0
0.5340788192831816,0.534967255400395,0.5410264498344335,0.8775962326937874,1
0.8635457174612281,0.1733647576815136,0.4008067310586485,0.3638911898430577,0
0.506753400512019,0.430066768246566,0.8830212740002358,0.13311997724035673,0
0.8560893585375653,0.9916174043604149,0.2713969610846535,0.26304678390794034,1
0.8711362575742861,0.32146462255390573,0.11185545236885197,0.9781509842189573,0
0.3607716514724646,0.30943159163319756,0.916223437861295,0.4094851410474952,0
0.2826070456866192,0.6745487553474707,0.26085309049179306,0.722219338530936,1
0.9558107382405352,0.2413899176378156,0.4800772422666524,0.013095359067675116,0
0.634768807007192,0.6703381685307184,0.7687441851565321,0.8865827305556433,1
0.12503097519555606,0.8804564608608116,0.4215731593359907,0.6974148066664118,1
0.44065869074512654,0.9275107701511812,0.8071148710398575,0.04982223862036894,1
0.8857540185470796,0.33672504470193454,0.6336339753823226,0.2530725993949625,1
0.5154362091022617,0.7948706522403393,0.470963786813532,0.05445803406871763,0
0.7817810675718072,0.7889286752005286,0.44338845263079196,0.2176894044560731,1
0.5278644319635366,0.7418025108570834,0.34028991936856523,0.45540748704130085,1
0.2928320749641924,0.9073643922200448,0.3916839071438635,0.6283462444390241,1
0.22735538886657602,0.7924152096198961,0.44426631164069086,0.6970142473803091,1
0.4708756042654455,0.9186617675019645,0.6210144047403502,0.899325428694746,1
0.6845657511204618,0.42764439422421696,0.9166985251966988,0.07762139059070561,0
0.1628967644444156,0.38295363093443635,0.9753221948041266,0.5622823984769517,0
0.5955437160404742,0.8597904902187689,0.18701510246111575,0.6512195464673822,1
0.7356938624240219,0.12683563594891645,0.15018455921232932,0.46742855053199195,0
0.9656406698978849,0.8155605698928438,0.6445833587108826,0.8162390987204183,1
0.06133430622555658,0.2700994627823471,0.13766477569202007,0.2861002793711669,0
0.81914646825159,0.08805076848562021,0.5240931103530503,0.3794735600993414,0
0.8254119770090037,0.1549796337678434,0.9898963454347152,0.2820556985235251,0
0.9022707297122844,0.2404491471253305,0.6189842539502566,0.41112063972764,1
0.6228697343439171,0.701932049473502,0.47458733214948856,0.39202316110270574,1
0.9289532896579218,0.7590999491338114,0.486790670981046,0.24632973115460732,1
0.14689148591338685,0.464541464924477,0.30426693842214614,0.5652173321603178,0
0.8082574449135231,0.12262635973702152,0.8775129018396023,0.6279605248131327,1
0.7884639760309206,0.6994222644089884,0.290524994872691,0.33513283324322374,1
0.42496974881467653,0.04220120488974144,0.20801384934830958,0.33344356152198606,0
0.09090818358371644,0.8436227483205853,0.5336839723379911,0.4735248004066238,0
0.03870199928955276,0.03411094607615517,0.7801432465884858,0.7852645784177664,0
0.10879556069331608,0.33945633550071663,0.6783930978248278,0.42692376707692015,0
0.9634160547499983,0.8621173713041631,0.5755870617693255,0.03461949241841422,1
0.7972953029922225,0.1234262653648669,0.39745311811941475,0.9259203919611044,1
0.980160793543395,0.42186300242809105,0.058665382312761305,0.31351465904095477,1
0.9679412341430953,0.14058769108774016,0.36267916269329303,0.043336557247706575,0
0.6940905637416858,0.6148581924194367,0.3904697051671694,0.8308551128663177,1
0.8566761574958918,0.3340600626177572,0.38957612998835867,0.5600293805058885,1
0.11692569656514562,0.9743342736927211,0.2193559440464965,0.9819541686975513,1
0.6594256615598448,0.17088374092038916,0.3609342116175701,0.8836954962219552,1
0.37439814052392584,0.0047641779709491905,0.4144127818198705,0.6223967046461838,0
0.23286190629235604,0.357826399908065,0.7287015676994127,0.6962494232131934,0
0.7620492899049482,0.26194757939695756,0.6964295465237718,0.9060168773741812,1
0.9721872420979268,0.5861129720317985,0.9499516743656117,0.21678334309620628,1
0.4669853166842928,0.4009231980117459,0.25531223829696714,0.08381569461223048,0
0.9363370815665432,0.7532739418073263,0.42178455210281485,0.8086368485130061,1
0.9948724334479291,0.5212298870311208,0.7071048320015737,0.6809481138228363,0
0.7187592880955843,0.8306739346053342,0.8912310126662994,0.7446168315042514,1
0.8977906614823966,0.7489150223562893,0.3619973282652734,0.3658343312755751,1
0.024882991753472083,0.253060203253621,0.9174457928058486,0.3578333033296708,0
0.039092907622697015,0.38933720066387734,0.7911900045423317,0.7622576067994058,0
0.4439899127805357,0.7041489499983206,0.6008946509698583,0.18648322308230691,0
0.7311270906495417,0.936582895503186,0.7788122694489251,0.42229752233072837,1
0.978254204411257,0.13379491066110516,0.33897367173200776,0.5198357059025855,1
0.9653324049947462,0.7130397962702008,0.7503970996851284,0.6055648157826841,0
0.4160818396545547,0.05262939318722393,0.13131340724217322,0.7552572256420943,0
0.4792984145033985,0.5701910221833841,0.09876070308864238,0.14544572284071566,0
0.8665106470740616,0.6070698901674676,0.4875201757359958,0.7985494834346176,1
0.15499143003580151,0.308334933457338,0.0154905940042116,0.1850645713146971,0
0.7595810908033109,0.008077130659063347,0.4637542609234142,0.6002971318964553,0
0.6968031151073473,0.1432537870172753,0.16429725656553795,0.5149082177565945,0
0.6464886014058912,0.9088956628439447,0.3362597914883563,0.7997339644934419,1
0.4021184903537386,0.5314959560485034,0.8485094976803024,0.994780104169389,1
0.32856153279851286,0.9958586399672759,0.3262306609145508,0.23353028499027428,0
0.718291404690211,0.08354008932702905,0.19283037366606326,0.6664056169054771,0
0.2567096644117983,0.13047498282679693,0.43135362166028746,0.5914557023217134,0
0.9616709545074992,0.9629851626999733,0.38468009790105595,0.6326067785118604,1
0.45641903509800363,0.37609796545019336,0.6983910621204537,0.4715021469241324,0
0.14513211830522188,0.2922722952642649,0.6023618826893826,0.48585788436537414,0
0.2522662252344985,0.7274701364415163,0.7255470497849164,0.05282094606548571,0
0.8041451186979794,0.061730319239033715,0.2306116753590277,0.060453276150829516,0
0.1463403651704377,0.09855199927751102,0.43287731256019746,0.4177539073089638,0
0.1302599676204267,0.4373580465994792,0.5554646721607845,0.21768559241481977,0
0.7529620660695684,0.9962409808374235,0.22540945877264496,0.850226003383621,1
0.9976274205951885,0.3658889406807918,0.38804240497997533,0.6135086049242353,1
0.4692432411227332,0.9470971042840135,0.568164564434016,0.9093226387706677,1
0.9351628669597979,0.4083437892710944,0.7274126003329728,0.11833393895138511,1
0.15602012663923792,0.8496641777217134,0.19025248435502207,0.6445264765658397,1
0.7260788244681815,0.2474327273222644,0.6096876136980384,0.9008193860518534,1
0.35955713272549594,0.8763114712040189,0.5345609541918979,0.464212104981519,1
0.5387045808145215,0.5491385571066151,0.615362712602159,0.7348594824648058,1
0.753333241354094,0.8842773253372042,0.6040012686608518,0.32844565187741237,1
0.7298345539296953,0.30506471599048357,0.7912799257468812,0.8275314566068454,1
0.7496953556300193,0.2012418883827305,0.26904926881075264,0.9932549961323462,0
0.5448941362574603,0.39492492183303984,0.42680979389640183,0.13657296698811017,0
0.30847890897565866,0.6631092381938286,0.7667090080252383,0.2947954630821993,0
0.20986764166351468,0.1806644031408019,0.42347773424926394,0.4208538722072305,0
0.5064346758261753,0.5154317777690949,0.9790290505282622,0.6185638993546229,1
0.03948126539916863,0.02483240916213203,0.2884796086490571,0.9784225604493065,0
0.7623283049288405,0.1291115095754144,0.3221675798093555,0.6404558513892802,0
0.5808052546429966,0.6412918839505781,0.026724197407319683,0.5678250701132942,1
0.08979199728289489,0.976555122076028,0.8217584217607243,0.32373215620453444,1
0.3830134621865616,0.6311977973955142,0.7077223061823786,0.9665357117424307,1
0.19343352644749534,0.3676909306830025,0.5446451829704493,0.28622788331508286,0
0.7830098076046362,0.2916111648704106,0.8890464228110834,0.6944235111241437,0
0.6187825861553327,0.3928665461381262,0.1892055663542792,0.8686858509868969,1
0.5312956005199567,0.27051928152829385,0.8747840975895538,0.7190507576197328,1
0.33570827629360234,0.8624415156139793,0.6345089221180702,0.3629381247999892,1
0.6478580041232552,0.3568850812189317,0.8592606989784399,0.3356345578065618,1
0.23748619213298772,0.06327103513296106,0.5819339393684397,0.7794407798541816,0
0.9194036754429241,0.8048134063220157,0.6222787942239636,0.7518514863086738,1
0.2631332555402528,0.7304135237453612,0.2528264945629024,0.067510711847096,0
0.8533804233263818,0.570048310887328,0.05817161873966592,0.8668960010480182,1
0.8300576979823323,0.5485207592553959,0.6309138018250295,0.833489904566181,1
0.44662765493675416,0.07741364649873861,0.32613676520468615,0.0008049375661355329,0
0.7556426848630505,0.8877302376079163,0.6821163491067059,0.06434216964738249,1
0.04286857106572095,0.16799845139372316,0.3303935336842839,0.19972113345178832,0
0.7249070580861645,0.8600353681842107,0.6418108532636709,0.6912404513572846,1
0.07917493902702588,0.23469408660331992,0.9521017725401466,0.9209503163814157,0
0.9397775679398104,0.37631595246277627,0.080931754081637,0.273481406331063,0
0.13304785091089277,0.715021241633335,0.78711516687649,0.07355917592911831,0
0.46356818596789606,0.9460070525013449,0.7229086068519132,0.6354765254325694,1
0.5943957740479615,0.8653300733110482,0.8922007633922839,0.5796841951320316,1
0.03529568840148556,0.4450172748878535,0.2841772554330949,0.40581538599205347,0
0.3418482938434554,0.6534401006470959,0.955528317104582,0.866519479869089,1
0.32695120022456514,0.026272030021730175,0.9823523794423876,0.24495899502186347,0
0.34904184213536005,0.17030917029027637,0.5003914991789614,0.418705058622739,0
0.4323357790633209,0.30439973496737016,0.03476347959075021,0.4735609732399212,0
0.3882493889168973,0.40149368420508247,0.8976127708135613,0.4837508367416694,0
0.7815739701155437,0.30494595888265597,0.4603236062354078,0.862243177838433,1
0.6781406105869803,0.9791329009082547,0.20532488742934152,0.6535783784883237,1
0.010852004016305372,0.16109793946841067,0.7181332287463272,0.47308709200108945,0
0.21287748306674525,0.7932079367858774,0.2628434346160943,0.8687286255991445,1
0.8990543576471842,0.8405161485507918,0.1406940192487639,0.3764081916167893,1
0.08301928389776447,0.056180182039500814,0.9989968548310161,0.6534290239260109,0
0.7570356642983208,0.6157265561031748,0.9889258575325113,0.5595211416721078,1
0.7979798773282685,0.8022479070967399,0.5848470181227756,0.8715181535560642,1
0.4777441123918531,0.5963703295925051,0.44482380670193744,0.9355409080304954,1
0.2565394329598111,0.23879045212322358,0.6951905328925022,0.9163593036825755,0
0.6918656867256855,0.6273844910560035,0.14165667581417807,0.7389799693623018,1
0.6808002938773132,0.3726988026671093,0.6790356323291984,0.5660980360341732,1
0.5060460154208507,0.7964581547940383,0.9461150145813457,0.4939469194697309,1
0.7176721038607657,0.19620540946058085,0.9057307465127898,0.031150512354119475,0
0.7901572555845621,0.5336726559278578,0.7422621300288986,0.09207661289866498,1
0.3914793811921048,0.9924063959268487,0.2727081468757403,0.560491306015038,1
0.9754046056485577,0.7803186610064607,0.8221393000965538,0.2268363193370001,1
0.6016746085686185,0.03454144868716624,0.5423769862877437,0.025954304826000918,0
0.2607669493059118,0.00015373507395621822,0.3258743885837826,0.8348283416392155,0
0.7699413052262332,0.434473027665387,0.026418839135897265,0.3719383405803903,0
0.5656937649569775,0.49954144895508956,0.001617867904452952,0.338481352766262,0
0.6575500709894013,0.2769332278857505,0.5209893290749199,0.6430352159909112,1
0.10777523618039797,0.3928064342105251,0.7364253015891227,0.39316314468019176,0
0.8469124413083937,0.6078822406182555,0.09342171678578393,0.652488039609617,1
0.5328763781071815,0.4019076244839136,0.7658619008564415,0.7520723594726675,1
0.26235936653916525,0.9852610697663362,0.34025373843398565,0.9342952968702325,1
0.4051633152963945,0.05449953112061223,0.41263570678745376,0.259446243499303,0
0.10122897045047263,0.4867652994128816,0.6260406986218312,0.9892018198149006,1
0.6942367136714092,0.21069742639035371,0.35537074485858533,0.034475264878343514,0
0.40800613753574855,0.910509564508689,0.6808962234261695,0.6377485936446636,1
0.03286608942232627,0.2823173746694355,0.06838724136588203,0.46993800780705597,0
0.7303757644376195,0.9616881703112035,0.1853349272770427,0.9915579114558832,1
0.12845322854158547,0.1590829825283403,0.10979155667800167,0.8487895878217231,0
0.09351556488756685,0.5374344441518603,0.32370321790880063,0.40524331474622743,0
0.4909720824982876,0.15450199571470713,0.4009837442891109,0.5436383993488214,0
0.16510304406155651,0.5447035275165895,0.5392868539270819,0.3274194768261802,1
0.1527526627852125,0.8875992876463371,0.10358784413666866,0.07518702457272997,0
0.6852356676932967,0.19405579649519178,0.20991194095745536,0.9123295908894197,1
0.3492318318845048,0.9492904419627328,0.8172099445006233,0.4362170049066362,1
0.6067937370604393,0.4186422358998514,0.6551966637932912,0.3706610574779917,0
0.4742285267285016,0.9979187415721843,0.23190626764903544,0.3667656244240268,1
0.6316090960186169,0.5940421372813833,0.07788719933476873,0.11830024413274753,0
0.3799802703733747,0.057406397156559374,0.8363002166266953,0.4684521333940789,0
0.3113081556514853,0.5580455191483803,0.013893322434295197,0.7650560341633631,0
0.9458708757633395,0.3625327611281298,0.5253049918581811,0.2775707530568359,1
0.5165810564662845,0.48712189367086267,0.7011804531752371,0.06653521515627936,0
0.6911167634629812,0.7448697570919894,0.7140783360642752,0.6130367468306782,1
0.6114889139919104,0.3358934777611421,0.8669223293311416,0.0457385412606135,0
0.7222591429927026,0.8473794847137335,0.7286513792331243,0.6245817268715597,1
0.7217681780710881,0.8186424781709792,0.7619563794582295,0.014683429264206294,1
0.3903189366891463,0.3544307972583879,0.8348302210016868,0.3143681700308153,0
0.3880530429130873,0.11711988752733615,0.07104446776213813,0.007120474702576485,0
0.8458824502858497,0.6432637508780333,0.45508417628999154,0.18793681621447256,1
0.08497098130213576,0.6210642633416111,0.7481918631942415,0.0834752827873908,0
0.9482562842989739,0.3020278642120705,0.9162841703238477,0.7522332049475485,1
0.059848469963925455,0.7678772274042697,0.9477395864455421,0.44859828641169286,0
0.9113701064511364,0.2667292617279402,0.20951551416558967,0.42472342126092466,0
0.0624875687707227,0.002020611472087541,0.20281001407981203,0.5909429317606579,0
0.597072828825079,0.7922150056096715,0.15882181005594997,0.47165245879548456,1
0.09276248167691181,0.9821870572261592,0.8772564790966053,0.03754459276876121,0
0.43142849764663294,0.4085554889246876,0.005121659559933045,0.5749602894141809,0
0.09681296248706384,0.9985456265101487,0.7161653505616625,0.19701475524231105,1
0.751034268117638,0.5102716827498321,0.7646253827563925,0.6950593629851186,1
0.06550463940527462,0.01843240234068011,0.7042212899506487,0.06593507528098497,0
0.25609293197631133,0.6012859688683747,0.37158346911927,0.793041603369077,1
0.8187937722073437,0.15696659536139057,0.9002261369012069,0.6913386960159864,1
0.16419760840804776,0.09233144852773434,0.6595120134414264,0.6134699973918136,0
0.5361951465896907,0.38708536483524936,0.8058657515547842,0.4152003594983056,0
0.7836626787975839,0.9183225724266625,0.8320615057964996,0.6661755969621422,1
0.10930993816164292,0.6771886642500934,0.7206696358236845,0.5527393735671933,0
0.7134955512945987,0.17292547723607143,0.5836278547185094,0.295421848098092,0
0.7580591620560809,0.28990176944978496,0.39676805633913903,0.3180986765654722,0
0.7924285120204532,0.23482272341135424,0.13988246169298346,0.6351209386749369,1
0.3300530886460934,0.7772858461134018,0.34282988933823444,0.7689150382739796,1
0.3696987104258611,0.30654716579517116,0.33591356220403523,0.2458514090361681,0
0.5288153539304636,0.7669744648532306,0.6536766693657914,0.208668949593799,1
0.6835580894082816,0.5434013756573253,0.4866896123691876,0.453609642655439,1
0.26125311582506316,0.19862917528442336,0.42880398207630666,0.9650709311922964,0
0.3949415336334591,0.20111185937577203,0.7674378264441091,0.8786784081411385,0
0.15858550908789426,0.6082094370802694,0.36878054319189346,0.6748258491874872,0
0.09526529800060035,0.8884681809587954,0.3712664925595237,0.367255254415328,0
0.8117057959108819,0.3440042023163681,0.049068751561276214,0.9173962533955724,1
0.8296934456664247,0.5076872941711458,0.15557527257676795,0.19648592135514364,1
0.43624041386532464,0.1332581871354871,0.9499281811836744,0.43687141427678033,0
0.08699122537669346,0.5155352729959666,0.10163820083522568,0.9990443438475285,0
0.8697164333003492,0.5209954038995872,0.6695385980602158,0.7419426376280128,1
0.4271235623449672,0.8504085709583489,0.1473575148341172,0.9627301302203786,1
0.027526819434272376,0.6402245207317542,0.41562833199266547,0.373553902721692,0
0.7751017568936972,0.14584810968739947,0.36804753563169756,0.49644830057324063,0
0.631900976694558,0.2997045010171199,0.2032538049011121,0.6949918584025475,0
0.5843960151650834,0.6485226039199301,0.8482679497538599,0.068603809675858,0
0.22859124430775524,0.09823284866643933,0.40998088512526554,0.06237832787167774,0
0.015501713259852723,0.37119201118209544,0.4095119041266325,0.35914529551257834,0
0.6805242215856342,0.3685066286656392,0.03890689541305181,0.3026798771071302,0
0.8345349978550572,0.06367117981413528,0.5142593535703968,0.02135406635537318,0
0.26371446922223796,0.625853842631308,0.9603978526354346,0.8210362975036606,1
0.7250281724557214,0.29367392000387327,0.6345458794674801,0.13728907911267085,0
0.31007605247010406,0.10738646082898462,0.5779409199180064,0.06610766537527235,0
0.9645190698685869,0.8627930290015571,0.5695381562761005,0.47107253680220296,1
0.769609514350947,0.20181630808278717,0.9922178056801241,0.9218282068396931,1
0.9695755376498557,0.5161347982605871,0.5725589619208501,0.044408454781276196,1
0.6223188016031853,0.16900763259049367,0.2770429141910684,0.033763500905394705,0
0.0684628381782163,0.021720748568934134,0.21218726852250758,0.48766396456138317,0
0.40104755860524177,0.9383781221116176,0.8083352609047451,0.7222959347730299,1
0.5416127072518649,0.5553399418523532,0.3158307611696962,0.8474700604705984,1
0.7535558608909535,0.6566267275204766,0.7414322295158418,0.5133442050406223,1
0.2378164690765826,0.9980907174058776,0.11691318066511269,0.056654069331648405,0
0.9485609815389682,0.29852582173085784,0.39645484457009594,0.5069230032286824,1
0.3598833292255488,0.8967272284819523,0.5435167226680067,0.9990038005594515,1
0.09653730076621636,0.9589841952842715,0.18635285183955963,0.5984564758926516,1
0.056674789018998584,0.15715330714462405,0.4554728832838457,0.6790147257224771,0
0.3796574583611444,0.35698906237517847,0.5785845935515589,0.5067018690107518,0
0.7388696767676707,0.9159426958972964,0.37157603273498807,0.7289847214098627,1
0.17181344562267775,0.8511630037847631,0.5610783103365311,0.6458895547125619,1
0.1578653230574566,0.9000646785911522,0.2678277786311284,0.6374611042232503,1
0.7705247361593637,0.7320813506391898,0.37762243656756733,0.46980629676395536,1
